Date,Price,Open,High,Low,Vol.,Change %
1/19/2018,6490.90,6483.83,6490.90,6443.01,7.02B,0.28%
1/22/2018,6500.53,6495.38,6529.20,6484.12,8.78B,0.15%
1/23/2018,6635.33,6538.01,6635.33,6537.08,8.53B,2.07%
1/24/2018,6615.49,6635.76,6641.17,6588.62,11.60B,-0.30%
1/25/2018,6615.33,6629.37,6636.59,6581.67,12.20B,0.00%
1/26/2018,6660.62,6616.13,6677.37,6615.87,10.25B,0.68%
1/29/2018,6680.62,6672.99,6686.35,6634.89,9.93B,0.30%
1/30/2018,6575.49,6666.83,6675.76,6546.65,10.00B,-1.57%
1/31/2018,6605.63,6547.99,6627.84,6522.66,11.38B,0.46%
2/1/2018,6598.46,6625.35,6658.88,6598.46,11.97B,-0.11%
2/2/2018,6628.82,6638.16,6655.61,6621.44,8.81B,0.46%
2/5/2018,6589.68,6556.68,6612.45,6522.55,9.75B,-0.59%
2/6/2018,6478.54,6505.19,6519.29,6426.76,13.90B,-1.69%
2/7/2018,6534.87,6525.56,6582.51,6512.07,11.72B,0.87%
2/8/2018,6544.63,6543.62,6549.18,6519.09,10.63B,0.15%
2/9/2018,6505.52,6491.29,6505.52,6460.64,9.56B,-0.60%
2/12/2018,6523.45,6508.05,6531.56,6498.69,11.88B,0.28%
2/13/2018,6578.18,6545.00,6595.90,6544.67,10.29B,0.84%
2/14/2018,6594.40,6577.11,6599.31,6572.50,7.71B,0.25%
2/15/2018,6591.58,6615.90,6624.63,6583.19,8.54B,-0.04%
2/19/2018,6689.29,6610.73,6689.29,6607.91,9.67B,1.48%
2/20/2018,6662.88,6687.23,6693.47,6625.74,12.94B,-0.39%
2/21/2018,6643.40,6649.18,6665.89,6614.23,17.92B,-0.29%
2/22/2018,6593.06,6646.35,6648.75,6586.31,10.71B,-0.76%
2/23/2018,6619.80,6608.53,6659.26,6608.53,9.37B,0.41%
2/26/2018,6554.67,6615.37,6624.02,6554.67,9.78B,-0.98%
2/27/2018,6598.93,6573.70,6598.93,6562.84,10.71B,0.68%
2/28/2018,6597.22,6595.86,6609.40,6564.48,9.71B,-0.03%
3/1/2018,6606.05,6605.31,6630.13,6596.87,9.24B,0.13%
3/2/2018,6582.32,6597.71,6597.71,6561.05,8.23B,-0.36%
3/5/2018,6550.59,6594.52,6607.16,6543.66,7.78B,-0.48%
3/6/2018,6500.11,6577.18,6589.72,6492.95,7.78B,-0.77%
3/7/2018,6368.27,6500.96,6516.89,6346.66,10.86B,-2.03%
3/8/2018,6443.02,6410.71,6443.06,6371.97,8.73B,1.17%
3/9/2018,6433.32,6448.19,6459.03,6382.89,7.36B,-0.15%
3/12/2018,6500.69,6459.32,6500.69,6459.32,7.62B,1.05%
3/13/2018,6412.85,6497.46,6501.13,6399.39,8.26B,-1.35%
3/14/2018,6382.62,6410.89,6412.75,6363.63,8.62B,-0.47%
3/15/2018,6321.90,6366.93,6372.09,6316.21,8.22B,-0.95%
3/16/2018,6304.95,6323.41,6328.79,6236.24,8.83B,-0.27%
3/19/2018,6289.57,6315.33,6319.65,6277.76,7.77B,-0.24%
3/20/2018,6243.58,6266.58,6271.72,6207.17,7.67B,-0.73%
3/21/2018,6312.83,6260.19,6315.07,6260.07,9.24B,1.11%
3/22/2018,6254.07,6331.98,6351.31,6252.98,7.80B,-0.93%
3/23/2018,6210.70,6138.11,6210.70,6085.20,7.55B,-0.69%
3/26/2018,6200.17,6178.73,6205.57,6167.34,6.21B,-0.17%
3/27/2018,6209.35,6246.23,6274.30,6188.61,7.09B,0.15%
3/28/2018,6140.84,6195.48,6197.01,6116.89,6.14B,-1.10%
3/29/2018,6188.99,6153.65,6188.99,6101.77,5.92B,0.78%
4/2/2018,6240.57,6194.51,6240.57,6168.37,5.90B,0.83%
4/3/2018,6229.01,6212.77,6234.57,6202.13,6.18B,-0.19%
4/4/2018,6157.10,6240.98,6250.14,6137.16,7.27B,-1.15%
4/5/2018,6183.23,6194.10,6211.87,6176.70,6.21B,0.42%
4/6/2018,6175.05,6184.87,6192.42,6165.20,5.97B,-0.13%
4/9/2018,6246.13,6179.38,6246.13,6178.18,6.43B,1.15%
4/10/2018,6325.82,6244.35,6334.47,6243.00,6.39B,1.28%
4/11/2018,6360.93,6352.60,6380.35,6349.64,7.27B,0.56%
4/12/2018,6310.80,6351.05,6356.15,6289.86,6.51B,-0.79%
4/13/2018,6270.33,6322.95,6335.20,6270.33,5.58B,-0.64%
4/16/2018,6286.75,6279.63,6305.03,6262.24,5.70B,0.26%
4/17/2018,6285.76,6290.86,6303.97,6259.59,9.24B,-0.02%
4/18/2018,6320.01,6302.98,6320.01,6297.95,7.97B,0.54%
4/19/2018,6355.90,6321.22,6355.90,6319.58,7.50B,0.57%
4/20/2018,6337.69,6356.00,6360.32,6314.20,6.02B,-0.29%
4/23/2018,6308.15,6328.65,6335.45,6298.38,6.21B,-0.47%
4/24/2018,6229.64,6313.72,6316.70,6225.55,5.86B,-1.24%
4/25/2018,6079.85,6219.76,6220.04,6070.79,5.84B,-2.40%
4/26/2018,5909.20,6080.38,6089.10,5894.15,6.77B,-2.81%
4/27/2018,5919.24,5968.88,5997.50,5885.34,5.52B,0.17%
4/30/2018,5994.60,5937.07,6005.88,5936.53,5.92B,1.27%
5/2/2018,6012.24,5999.36,6012.94,5970.40,6.78B,0.29%
5/3/2018,5858.73,5990.16,5996.49,5858.73,6.11B,-2.55%
5/4/2018,5792.35,5849.31,5855.11,5768.38,5.24B,-1.13%
5/7/2018,5885.10,5814.96,5885.10,5808.19,5.29B,1.60%
5/8/2018,5774.72,5862.78,5866.08,5752.80,5.78B,-1.88%
5/9/2018,5907.94,5734.18,5917.82,5716.65,6.63B,2.31%
5/11/2018,5956.83,5923.09,6023.04,5921.19,6.68B,0.83%
5/14/2018,5947.15,5933.46,5947.15,5853.44,5.62B,-0.16%
5/15/2018,5838.12,5926.08,5940.42,5833.64,6.45B,-1.83%
5/16/2018,5841.46,5780.88,5841.46,5738.58,6.23B,0.06%
5/17/2018,5815.92,5854.87,5898.30,5815.92,6.74B,-0.44%
5/18/2018,5783.31,5831.05,5843.45,5783.31,5.55B,-0.56%
5/21/2018,5733.85,5779.24,5786.39,5719.48,6.37B,-0.86%
5/22/2018,5751.12,5767.63,5813.43,5751.12,6.74B,0.30%
5/23/2018,5792.00,5764.42,5850.54,5764.31,6.06B,0.71%
5/24/2018,5946.54,5833.62,5954.31,5833.35,7.15B,2.67%
5/25/2018,5975.74,5957.43,6003.24,5949.52,5.87B,0.49%
5/28/2018,6068.32,5979.62,6080.51,5977.00,6.68B,1.55%
5/30/2018,6011.06,6037.43,6095.83,6001.80,7.70B,-0.94%
5/31/2018,5983.59,6037.26,6055.02,5934.80,9.19B,-0.46%
6/4/2018,6014.82,6004.12,6032.99,6001.20,7.79B,0.52%
6/5/2018,6088.79,6031.37,6088.79,6025.56,7.12B,1.23%
6/6/2018,6069.71,6083.92,6096.72,6063.33,6.84B,-0.31%
6/7/2018,6106.70,6090.98,6116.43,6077.86,6.11B,0.61%
6/8/2018,5993.63,6083.33,6096.66,5987.33,5.40B,-1.85%
6/20/2018,5884.04,5941.79,5947.78,5834.13,6.24B,-1.83%
6/21/2018,5822.33,5890.06,5922.70,5815.45,5.14B,-1.05%
6/22/2018,5821.81,5820.19,5837.65,5787.68,5.88B,-0.01%
6/25/2018,5859.08,5850.31,5891.48,5801.59,5.49B,0.64%
6/26/2018,5825.65,5831.60,5878.04,5820.75,5.91B,-0.57%
6/27/2018,5787.55,5832.58,5859.60,5787.55,5.56B,-0.65%
6/28/2018,5667.32,5791.58,5801.35,5661.01,6.01B,-2.08%
6/29/2018,5799.24,5691.69,5799.24,5682.66,6.53B,2.33%
7/2/2018,5746.77,5828.50,5832.22,5746.77,4.80B,-0.90%
7/3/2018,5633.94,5737.35,5752.32,5630.10,4.96B,-1.96%
7/4/2018,5733.64,5640.56,5738.93,5557.56,5.66B,1.77%
7/5/2018,5739.33,5727.91,5739.33,5685.75,5.17B,0.10%
7/6/2018,5694.91,5733.13,5743.36,5694.91,4.63B,-0.77%
7/9/2018,5807.38,5719.86,5815.45,5716.39,5.27B,1.97%
7/10/2018,5881.76,5839.04,5888.59,5829.68,5.38B,1.28%
7/11/2018,5893.36,5842.99,5897.96,5822.75,6.24B,0.20%
7/12/2018,5907.87,5873.05,5931.52,5873.05,5.70B,0.25%
7/13/2018,5944.07,5908.48,5961.34,5908.48,5.49B,0.61%
7/16/2018,5905.16,5941.91,5956.80,5847.34,4.65B,-0.65%
7/17/2018,5861.51,5881.79,5884.80,5840.94,5.25B,-0.74%
7/18/2018,5890.73,5868.87,5899.65,5858.98,6.90B,0.50%
7/19/2018,5871.08,5902.03,5920.93,5857.14,6.15B,-0.33%
7/20/2018,5872.78,5867.81,5884.63,5842.93,5.61B,0.03%
7/23/2018,5915.80,5886.52,5928.08,5884.98,5.19B,0.73%
7/24/2018,5931.84,5934.41,5945.85,5925.05,5.94B,0.27%
7/25/2018,5933.89,5941.13,5947.50,5923.20,8.41B,0.03%
7/26/2018,5946.14,5949.66,5967.60,5928.74,8.24B,0.21%
7/27/2018,5989.14,5947.36,5992.05,5947.06,6.56B,0.72%
7/30/2018,6027.94,5998.10,6027.94,5994.08,7.22B,0.65%
7/31/2018,5936.44,6012.93,6013.86,5910.53,8.65B,-1.52%
8/1/2018,6033.42,5952.94,6034.55,5945.44,5.99B,1.63%
8/2/2018,6011.72,6039.59,6055.07,6011.72,7.78B,-0.36%
8/3/2018,6007.54,6014.80,6023.48,5994.04,5.72B,-0.07%
8/6/2018,6101.13,6025.61,6102.54,6025.43,6.62B,1.56%
8/7/2018,6091.25,6100.00,6113.99,6079.48,6.03B,-0.16%
8/8/2018,6094.83,6110.84,6117.29,6081.63,6.47B,0.06%
8/9/2018,6065.26,6084.75,6105.92,6055.27,6.24B,-0.49%
8/10/2018,6077.17,6084.80,6107.70,6059.99,5.29B,0.20%
8/13/2018,5861.25,6029.47,6034.56,5861.25,6.09B,-3.55%
8/14/2018,5769.87,5850.72,5890.99,5744.58,5.70B,-1.56%
8/15/2018,5816.59,5782.38,5819.64,5689.94,6.20B,0.81%
8/16/2018,5783.80,5788.06,5811.63,5743.50,5.34B,-0.56%
8/20/2018,5892.19,5833.54,5919.33,5833.54,5.50B,1.87%
8/21/2018,5944.30,5899.30,5953.91,5899.30,5.90B,0.88%
8/23/2018,5982.98,5962.10,5991.30,5934.29,5.36B,0.65%
8/24/2018,5968.75,5975.42,5993.60,5949.61,4.95B,-0.24%
8/27/2018,6025.97,5993.76,6025.97,5993.70,6.57B,0.96%
8/28/2018,6042.65,6042.89,6065.25,6023.22,5.91B,0.28%
8/29/2018,6065.15,6025.60,6065.15,6003.49,6.30B,0.37%
8/30/2018,6018.96,6075.27,6086.94,6013.37,5.85B,-0.76%
8/31/2018,6018.46,5984.96,6018.46,5940.65,5.95B,-0.01%
9/3/2018,5967.58,6025.41,6026.92,5954.93,4.43B,-0.85%
9/4/2018,5905.30,5974.76,5978.73,5889.10,5.40B,-1.04%
9/5/2018,5683.50,5868.78,5868.78,5621.60,7.18B,-3.76%
9/6/2018,5776.10,5661.96,5786.67,5660.87,5.79B,1.63%
9/7/2018,5851.46,5780.81,5851.46,5769.25,5.43B,1.30%
9/10/2018,5831.12,5835.38,5840.87,5776.02,5.39B,-0.35%
9/12/2018,5798.15,5839.31,5870.60,5798.15,6.14B,-0.57%
9/13/2018,5858.27,5834.77,5865.07,5834.77,6.64B,1.04%
9/14/2018,5931.28,5870.98,5931.28,5870.98,5.66B,1.25%
9/17/2018,5824.26,5908.43,5911.65,5811.92,5.96B,-1.80%
9/18/2018,5811.79,5818.72,5844.95,5781.29,7.10B,-0.21%
9/19/2018,5873.60,5835.79,5882.66,5835.79,6.96B,1.06%
9/20/2018,5931.27,5898.48,5941.02,5897.60,7.09B,0.98%
9/21/2018,5957.74,5956.50,5975.17,5935.04,8.63B,0.45%
9/24/2018,5882.22,5958.57,5958.57,5876.65,6.87B,-1.27%
9/25/2018,5874.30,5875.16,5895.02,5850.75,6.59B,-0.13%
9/26/2018,5873.27,5871.56,5908.59,5870.30,7.51B,-0.02%
9/27/2018,5929.22,5871.44,5931.72,5870.54,5.97B,0.95%
9/28/2018,5976.55,5930.60,5976.55,5930.60,6.27B,0.80%
10/1/2018,5944.60,5950.86,5982.06,5944.60,6.06B,-0.53%
10/2/2018,5875.62,5947.25,5956.78,5862.96,8.77B,-1.16%
10/3/2018,5867.74,5874.50,5921.57,5848.16,7.29B,-0.13%
10/4/2018,5756.62,5847.60,5847.60,5742.31,9.02B,-1.89%
10/5/2018,5731.94,5738.59,5758.27,5706.40,6.49B,-0.43%
10/8/2018,5761.07,5728.70,5794.43,5728.64,7.37B,0.51%
10/9/2018,5796.79,5771.92,5796.79,5756.24,6.45B,0.62%
10/10/2018,5820.67,5815.29,5832.93,5798.74,6.83B,0.41%
10/11/2018,5702.82,5734.00,5746.24,5669.72,9.05B,-2.02%
10/12/2018,5756.49,5722.49,5788.68,5722.49,6.02B,0.94%
10/15/2018,5727.26,5786.66,5816.04,5725.58,6.51B,-0.51%
10/16/2018,5800.82,5737.94,5800.82,5719.51,6.49B,1.28%
10/17/2018,5868.62,5833.25,5868.62,5819.17,6.46B,1.17%
10/18/2018,5845.24,5850.12,5858.79,5811.92,6.28B,-0.40%
10/19/2018,5837.29,5810.13,5861.99,5796.78,6.35B,-0.14%
10/22/2018,5840.44,5841.42,5869.65,5827.63,6.86B,0.05%
10/23/2018,5797.89,5838.69,5848.04,5797.34,6.16B,-0.73%
10/24/2018,5709.42,5795.75,5818.84,5709.42,7.16B,-1.53%
10/25/2018,5754.96,5629.95,5754.96,5623.84,5.16B,0.80%
10/26/2018,5784.92,5761.45,5790.95,5748.61,5.25B,0.52%
10/29/2018,5754.61,5788.92,5814.68,5747.03,4.96B,-0.52%
10/30/2018,5789.10,5755.02,5789.10,5733.24,5.97B,0.60%
10/31/2018,5831.65,5817.49,5835.17,5769.54,6.99B,0.73%
11/1/2018,5835.92,5855.22,5883.22,5815.76,6.32B,0.07%
11/2/2018,5906.29,5873.01,5906.29,5827.15,6.70B,1.21%
11/5/2018,5920.59,5895.24,5926.63,5886.21,5.37B,0.24%
11/6/2018,5923.93,5942.32,5959.97,5898.56,5.33B,0.06%
11/7/2018,5939.89,5942.22,5947.61,5891.14,6.25B,0.27%
11/8/2018,5976.81,5972.33,5996.84,5949.52,7.32B,0.62%
11/9/2018,5874.15,5934.18,5936.03,5859.09,6.53B,-1.72%
11/12/2018,5777.05,5865.74,5884.08,5777.05,5.55B,-1.65%
11/13/2018,5835.20,5754.60,5850.38,5747.53,5.89B,1.01%
11/14/2018,5858.29,5857.72,5896.80,5851.79,7.28B,0.40%
11/15/2018,5955.74,5885.22,5960.40,5880.21,6.01B,1.66%
11/16/2018,6012.35,5975.11,6058.83,5968.67,6.11B,0.95%
11/19/2018,6005.30,6028.34,6036.99,5974.13,5.60B,-0.12%
11/21/2018,5948.05,5942.20,5978.60,5908.00,6.43B,-0.95%
11/22/2018,5990.81,5936.66,5997.64,5936.66,7.66B,0.72%
11/23/2018,6006.20,5998.03,6017.46,5971.99,6.26B,0.26%
11/26/2018,6022.78,5997.73,6025.99,5990.98,6.72B,0.28%
11/27/2018,6013.59,6002.39,6034.18,5992.88,6.92B,-0.15%
11/28/2018,5991.25,6027.58,6030.90,5990.35,7.24B,-0.37%
11/29/2018,6107.17,6030.74,6107.17,6029.66,7.19B,1.93%
11/30/2018,6056.12,6104.64,6117.19,6056.12,10.49B,-0.84%
12/3/2018,6118.32,6118.06,6157.30,6101.74,8.48B,1.03%
12/4/2018,6152.86,6118.63,6152.86,6118.47,6.52B,0.56%
12/5/2018,6133.12,6097.64,6133.12,6064.83,6.79B,-0.32%
12/6/2018,6115.49,6095.01,6131.63,6086.13,6.59B,-0.29%
12/7/2018,6126.36,6108.95,6141.47,6103.18,6.61B,0.18%
12/10/2018,6111.36,6103.10,6121.78,6078.63,5.69B,-0.24%
12/11/2018,6076.59,6095.35,6106.98,6069.16,7.18B,-0.57%
12/12/2018,6115.58,6097.73,6118.23,6084.34,7.93B,0.64%
12/13/2018,6177.72,6140.88,6186.05,6139.33,8.21B,1.02%
12/14/2018,6169.84,6178.57,6185.48,6160.35,6.19B,-0.13%
12/17/2018,6089.31,6163.63,6174.22,6089.31,6.19B,-1.31%
12/18/2018,6081.87,6056.23,6081.87,6014.79,6.05B,-0.12%
12/19/2018,6176.09,6076.29,6176.09,6076.22,8.29B,1.55%
12/20/2018,6147.88,6144.94,6160.41,6112.06,6.48B,-0.46%
12/21/2018,6163.60,6117.84,6165.28,6110.61,5.94B,0.26%
12/26/2018,6127.85,6126.65,6144.60,6094.41,5.32B,-0.58%
12/27/2018,6190.64,6173.52,6191.70,6157.65,6.55B,1.02%
12/28/2018,6194.50,6200.30,6212.13,6176.63,7.00B,0.06%
1/2/2019,6181.17,6197.87,6205.90,6164.83,5.28B,-0.22%
1/3/2019,6221.01,6176.15,6221.01,6176.15,7.22B,0.64%
1/4/2019,6274.54,6211.10,6274.54,6200.85,8.09B,0.86%
1/7/2019,6287.22,6317.63,6354.76,6287.22,9.03B,0.20%
1/8/2019,6262.85,6292.26,6316.24,6251.38,9.05B,-0.39%
1/9/2019,6272.24,6296.12,6311.58,6265.33,10.56B,0.15%
1/10/2019,6328.71,6293.96,6328.71,6268.51,12.25B,0.90%
1/11/2019,6361.46,6347.97,6361.46,6337.55,7.81B,0.52%
1/14/2019,6336.12,6351.33,6359.88,6302.40,7.97B,-0.40%
1/15/2019,6408.78,6347.10,6408.78,6333.64,9.51B,1.15%
1/16/2019,6413.36,6417.13,6425.94,6385.59,10.43B,0.07%
1/17/2019,6423.78,6421.41,6457.73,6410.95,9.92B,0.16%
1/18/2019,6448.16,6444.21,6452.56,6409.10,8.00B,0.38%
1/21/2019,6450.83,6448.54,6472.15,6438.90,10.18B,0.04%
1/22/2019,6468.56,6452.60,6468.56,6416.59,10.08B,0.27%
1/23/2019,6451.17,6452.91,6484.20,6449.92,10.95B,-0.27%
1/24/2019,6466.65,6451.26,6478.88,6446.58,12.04B,0.24%
1/25/2019,6482.84,6474.16,6498.33,6470.12,9.20B,0.25%
1/28/2019,6458.71,6488.90,6501.09,6433.82,9.55B,-0.37%
1/29/2019,6436.48,6454.47,6485.25,6428.47,7.31B,-0.34%
1/30/2019,6464.19,6445.41,6464.93,6435.42,7.87B,0.43%
1/31/2019,6532.97,6491.39,6544.48,6491.39,10.43B,1.06%
2/1/2019,6538.64,6552.06,6581.73,6516.44,8.89B,0.09%
2/4/2019,6481.45,6540.77,6555.99,6479.05,8.90B,-0.87%
2/6/2019,6547.88,6503.58,6552.22,6503.58,10.68B,1.02%
2/7/2019,6536.46,6556.12,6563.98,6517.23,11.51B,-0.17%
2/8/2019,6521.66,6513.74,6526.87,6498.96,9.66B,-0.23%
2/11/2019,6495.00,6523.70,6535.18,6494.13,9.50B,-0.41%
2/12/2019,6426.33,6503.05,6513.10,6392.24,11.82B,-1.06%
2/13/2019,6419.12,6445.18,6456.57,6398.89,12.26B,-0.11%
2/14/2019,6420.02,6429.13,6446.34,6402.43,11.72B,0.01%
2/15/2019,6389.08,6425.81,6433.69,6374.90,9.82B,-0.48%
2/18/2019,6497.81,6428.28,6501.03,6425.92,9.78B,1.70%
2/19/2019,6494.67,6500.70,6534.01,6493.31,9.84B,-0.05%
2/20/2019,6512.78,6521.81,6552.15,6483.07,11.06B,0.28%
2/21/2019,6537.77,6510.57,6539.07,6498.99,10.20B,0.38%
2/22/2019,6501.38,6518.19,6530.22,6481.48,10.16B,-0.56%
2/25/2019,6525.36,6522.31,6538.49,6507.92,9.57B,0.37%
2/26/2019,6540.95,6527.72,6540.95,6497.76,11.20B,0.24%
2/27/2019,6525.68,6532.04,6539.29,6499.81,8.94B,-0.23%
2/28/2019,6443.35,6526.93,6526.93,6433.24,10.02B,-1.26%
3/1/2019,6499.88,6468.62,6505.10,6466.16,7.83B,0.88%
3/4/2019,6488.42,6508.26,6537.23,6487.85,8.92B,-0.18%
3/5/2019,6441.28,6485.58,6485.64,6409.34,8.20B,-0.73%
3/6/2019,6457.96,6460.81,6473.01,6424.26,9.11B,0.26%
3/8/2019,6383.07,6439.84,6442.20,6381.73,9.26B,-1.16%
3/11/2019,6366.43,6418.88,6420.78,6366.04,9.73B,-0.26%
3/12/2019,6353.77,6395.88,6404.43,6339.97,8.45B,-0.20%
3/13/2019,6377.58,6343.12,6377.58,6337.87,10.00B,0.37%
3/14/2019,6413.27,6374.92,6413.27,6372.96,9.67B,0.56%
3/15/2019,6461.18,6420.18,6489.19,6419.64,12.29B,0.75%
3/18/2019,6509.45,6481.59,6509.45,6477.29,10.50B,0.75%
3/19/2019,6480.28,6515.56,6522.21,6473.29,11.40B,-0.45%
3/20/2019,6482.71,6486.88,6498.43,6463.94,10.63B,0.04%
3/21/2019,6501.78,6499.27,6515.97,6484.31,12.10B,0.29%
3/22/2019,6525.27,6510.85,6525.27,6491.90,12.95B,0.36%
3/25/2019,6411.25,6473.86,6474.65,6391.52,10.57B,-1.75%
3/26/2019,6470.00,6440.92,6478.05,6439.58,8.59B,0.92%
3/27/2019,6444.74,6480.56,6485.43,6443.97,9.04B,-0.39%
3/28/2019,6480.79,6460.49,6480.79,6445.36,9.21B,0.56%
3/29/2019,6468.75,6480.98,6485.96,6440.92,10.29B,-0.19%
4/1/2019,6452.61,6485.72,6492.91,6444.84,9.32B,-0.25%
4/2/2019,6476.07,6476.62,6490.07,6454.98,9.77B,0.36%
4/4/2019,6494.63,6489.79,6505.80,6480.08,11.59B,0.29%
4/5/2019,6474.02,6501.10,6506.80,6473.96,10.40B,-0.32%
4/8/2019,6425.73,6480.18,6484.15,6390.71,10.48B,-0.75%
4/9/2019,6484.35,6434.62,6484.39,6429.54,10.32B,0.91%
4/10/2019,6478.33,6476.78,6487.76,6456.67,8.84B,-0.09%
4/11/2019,6410.17,6468.26,6472.73,6410.17,10.15B,-1.05%
4/12/2019,6405.87,6395.07,6422.27,6394.91,11.93B,-0.07%
4/15/2019,6435.15,6426.90,6442.03,6415.12,9.21B,0.46%
4/16/2019,6481.54,6440.72,6485.12,6438.40,11.74B,0.72%
4/18/2019,6507.22,6568.85,6636.33,6487.23,11.64B,0.40%
4/22/2019,6414.74,6511.09,6516.24,6410.04,9.79B,-1.42%
4/23/2019,6462.82,6420.16,6482.82,6415.46,10.92B,0.75%
4/24/2019,6447.88,6460.27,6472.53,6433.97,9.89B,-0.23%
4/25/2019,6372.79,6423.84,6431.59,6353.28,9.88B,-1.16%
4/26/2019,6401.08,6349.92,6401.08,6321.66,8.74B,0.44%
4/29/2019,6425.90,6388.38,6428.34,6376.71,9.05B,0.39%
4/30/2019,6455.35,6437.98,6457.82,6428.25,9.76B,0.46%
5/2/2019,6374.42,6458.12,6465.77,6363.04,10.84B,-1.25%
5/3/2019,6319.46,6366.75,6367.62,6261.25,9.59B,-0.86%
5/6/2019,6256.35,6254.81,6263.09,6207.62,7.90B,-1.00%
5/7/2019,6297.32,6271.96,6310.94,6268.32,10.30B,0.65%
5/8/2019,6270.20,6260.70,6270.88,6231.36,9.49B,-0.43%
5/9/2019,6198.80,6242.18,6259.63,6195.39,9.50B,-1.14%
5/10/2019,6209.12,6203.10,6232.66,6149.22,8.59B,0.17%
5/13/2019,6135.40,6225.40,6238.26,6135.40,7.53B,-1.19%
5/14/2019,6071.20,6081.40,6101.09,6033.62,10.58B,-1.05%
5/15/2019,5980.88,6091.64,6107.44,5980.88,9.30B,-1.49%
5/16/2019,5895.74,5969.86,6009.63,5889.56,9.35B,-1.42%
5/17/2019,5826.87,5930.27,5936.97,5826.87,9.13B,-1.17%
5/20/2019,5907.12,5822.47,5930.15,5767.40,9.13B,1.38%
5/21/2019,5951.37,5925.42,5996.54,5925.42,9.16B,0.75%
5/22/2019,5939.64,5948.38,5966.80,5918.90,7.60B,-0.20%
5/23/2019,6032.70,5944.03,6044.57,5942.17,8.25B,1.57%
5/24/2019,6057.35,6042.58,6080.19,6037.08,9.78B,0.41%
5/27/2019,6098.97,6056.41,6114.53,6054.77,8.16B,0.69%
5/28/2019,6033.14,6101.84,6118.91,6033.14,11.09B,-1.08%
5/29/2019,6104.11,6059.53,6112.43,6054.57,8.15B,1.18%
5/31/2019,6209.12,6110.52,6209.12,6110.48,9.79B,1.72%
6/10/2019,6289.61,6277.29,6334.65,6276.28,9.77B,1.30%
6/11/2019,6305.99,6286.80,6310.00,6255.26,8.91B,0.26%
6/12/2019,6276.18,6270.35,6296.82,6257.44,9.31B,-0.47%
6/13/2019,6273.08,6282.61,6284.46,6250.12,9.86B,-0.05%
6/14/2019,6250.27,6278.03,6294.65,6234.99,8.88B,-0.36%
6/17/2019,6190.52,6259.54,6263.50,6190.52,9.75B,-0.96%
6/18/2019,6257.33,6195.13,6257.33,6195.13,9.73B,1.08%
6/19/2019,6339.26,6289.45,6339.26,6289.45,10.78B,1.31%
6/20/2019,6335.70,6346.01,6357.46,6311.25,9.64B,-0.06%
6/21/2019,6315.44,6343.48,6352.53,6269.69,11.52B,-0.32%
6/24/2019,6288.46,6307.93,6320.54,6280.22,11.75B,-0.43%
6/25/2019,6320.44,6312.10,6327.98,6308.00,10.73B,0.51%
6/26/2019,6310.49,6323.81,6334.18,6303.35,12.10B,-0.16%
6/27/2019,6352.71,6324.69,6357.93,6320.09,10.27B,0.67%
6/28/2019,6358.63,6367.02,6377.35,6351.51,10.95B,0.09%
7/1/2019,6379.69,6381.18,6395.63,6369.19,13.23B,0.33%
7/2/2019,6384.90,6388.22,6394.45,6365.37,13.28B,0.08%
7/3/2019,6362.62,6362.96,6385.37,6334.75,11.87B,-0.35%
7/4/2019,6375.97,6364.07,6385.13,6359.42,14.32B,0.21%
7/5/2019,6373.48,6373.32,6386.64,6362.92,13.65B,-0.04%
7/8/2019,6351.83,6360.21,6367.36,6324.72,11.01B,-0.34%
7/9/2019,6388.32,6351.48,6388.32,6351.42,12.44B,0.57%
7/10/2019,6410.68,6393.19,6412.82,6393.19,12.02B,0.35%
7/11/2019,6417.07,6424.63,6434.91,6397.22,12.69B,0.10%
7/12/2019,6373.35,6414.20,6425.32,6369.50,13.69B,-0.68%
7/15/2019,6418.23,6408.31,6439.19,6405.45,14.26B,0.70%
7/16/2019,6401.88,6414.73,6428.27,6389.40,12.41B,-0.25%
7/17/2019,6394.61,6395.46,6403.50,6377.50,14.65B,-0.11%
7/18/2019,6403.29,6385.06,6407.26,6375.62,15.54B,0.14%
7/19/2019,6456.54,6417.44,6456.54,6417.44,13.37B,0.83%
7/22/2019,6433.55,6461.41,6468.25,6420.35,12.97B,-0.36%
7/23/2019,6403.81,6443.71,6454.09,6396.67,13.32B,-0.46%
7/24/2019,6384.99,6413.32,6419.22,6380.01,15.40B,-0.29%
7/25/2019,6401.37,6392.39,6412.71,6386.29,12.84B,0.26%
7/26/2019,6325.24,6379.20,6385.59,6314.41,12.61B,-1.19%
7/29/2019,6299.04,6336.85,6349.37,6283.60,13.09B,-0.41%
7/30/2019,6377.00,6317.57,6377.00,6317.04,13.14B,1.24%
7/31/2019,6390.50,6362.11,6390.50,6349.00,11.77B,0.21%
8/1/2019,6381.54,6385.26,6404.58,6372.71,11.10B,-0.14%
8/2/2019,6340.18,6341.12,6353.11,6317.27,9.62B,-0.65%
8/5/2019,6175.70,6311.16,6315.06,6175.70,12.62B,-2.59%
8/6/2019,6119.47,6105.09,6157.76,6022.60,11.72B,-0.91%
8/7/2019,6204.19,6155.83,6221.66,6153.64,11.93B,1.38%
8/8/2019,6274.67,6224.90,6281.10,6224.90,11.23B,1.14%
