Date,Price,Open,High,Low,Vol.,Change %
1/18/2017,4493.84,4503.26,4518.12,4488.34,1.67B,-0.51%
1/19/2017,4479.85,4485.23,4503.62,4467.71,1.49B,-0.31%
1/20/2017,4544.36,4478.24,4552.27,4476.54,1.67B,1.44%
1/23/2017,4577.93,4550.71,4592.04,4550.70,1.80B,0.74%
1/24/2017,4562.24,4577.57,4580.35,4557.67,1.85B,-0.34%
1/25/2017,4576.99,4559.90,4583.45,4553.83,1.49B,0.32%
1/26/2017,4611.90,4580.73,4612.28,4580.66,1.41B,0.76%
2/3/2017,4596.46,4615.87,4618.05,4584.40,1.27B,-0.33%
2/6/2017,4633.24,4594.48,4633.24,4586.31,1.75B,0.80%
2/7/2017,4624.01,4630.07,4638.57,4605.59,1.82B,-0.20%
2/8/2017,4652.22,4616.93,4652.22,4600.40,1.98B,0.61%
2/9/2017,4676.73,4649.87,4679.12,4646.08,2.33B,0.53%
2/10/2017,4671.42,4675.28,4682.74,4658.09,2.72B,-0.11%
2/13/2017,4698.65,4673.24,4699.89,4668.96,2.85B,0.58%
2/14/2017,4701.87,4697.15,4703.49,4682.48,2.29B,0.07%
2/15/2017,4659.68,4697.03,4711.33,4651.19,3.00B,-0.90%
2/16/2017,4690.17,4659.51,4693.10,4654.90,2.50B,0.65%
2/17/2017,4658.60,4688.74,4698.17,4648.56,2.54B,-0.67%
2/20/2017,4708.60,4658.60,4708.60,4658.53,2.46B,1.07%
2/21/2017,4748.78,4714.97,4750.46,4710.13,2.85B,0.85%
2/22/2017,4775.70,4746.92,4775.70,4744.51,3.04B,0.57%
2/23/2017,4777.91,4772.85,4777.91,4749.07,2.87B,0.05%
2/24/2017,4787.95,4774.98,4788.89,4765.30,2.81B,0.21%
2/27/2017,4754.37,4791.13,4796.64,4750.61,2.70B,-0.70%
2/28/2017,4763.51,4753.58,4769.75,4741.28,2.21B,0.19%
3/1/2017,4773.39,4761.27,4787.24,4756.62,2.31B,0.21%
3/2/2017,4754.18,4781.23,4787.45,4752.58,2.31B,-0.40%
3/3/2017,4775.82,4741.67,4779.64,4727.99,2.29B,0.46%
3/6/2017,4828.95,4781.00,4828.95,4781.00,2.71B,1.11%
3/7/2017,4840.59,4831.85,4840.59,4814.40,2.53B,0.24%
3/8/2017,4817.69,4839.50,4839.60,4806.40,2.20B,-0.47%
3/9/2017,4784.79,4809.24,4809.43,4775.53,2.32B,-0.68%
3/10/2017,4788.19,4782.45,4800.46,4781.85,2.05B,0.07%
3/13/2017,4836.11,4787.29,4836.11,4761.20,2.55B,1.00%
3/14/2017,4821.54,4838.90,4843.71,4812.52,2.40B,-0.30%
3/15/2017,4819.34,4816.30,4826.68,4806.05,2.14B,-0.05%
3/16/2017,4857.20,4829.37,4857.20,4829.37,2.57B,0.79%
3/17/2017,4815.21,4857.76,4872.07,4814.14,2.81B,-0.86%
3/20/2017,4826.75,4813.05,4828.33,4794.60,2.43B,0.24%
3/21/2017,4835.64,4825.68,4835.64,4815.71,2.04B,0.18%
3/22/2017,4818.43,4816.47,4836.92,4793.23,2.82B,-0.36%
3/23/2017,4828.48,4825.04,4847.64,4783.82,2.61B,0.21%
3/24/2017,4852.31,4825.82,4856.86,4818.66,2.60B,0.49%
3/27/2017,4829.63,4850.25,4858.40,4826.83,2.32B,-0.47%
3/28/2017,4822.65,4826.10,4838.53,4812.19,2.08B,-0.14%
3/29/2017,4800.68,4825.81,4831.68,4789.07,2.59B,-0.46%
3/30/2017,4718.90,4790.18,4794.99,4713.76,2.83B,-1.70%
3/31/2017,4748.81,4718.43,4748.81,4718.43,2.22B,0.63%
4/5/2017,4843.13,4786.20,4843.13,4786.20,2.88B,1.99%
4/6/2017,4864.85,4861.74,4871.11,4844.39,3.47B,0.45%
4/7/2017,4874.96,4863.03,4892.42,4854.24,4.59B,0.21%
4/10/2017,4855.42,4870.20,4883.48,4851.33,4.72B,-0.40%
4/11/2017,4888.36,4854.79,4893.67,4818.75,5.26B,0.68%
4/12/2017,4847.47,4885.93,4893.12,4845.79,5.25B,-0.84%
4/13/2017,4881.27,4846.59,4892.09,4842.40,4.17B,0.70%
4/14/2017,4824.98,4895.78,4895.83,4821.94,4.72B,-1.15%
4/17/2017,4775.98,4799.80,4804.42,4758.13,3.39B,-1.02%
4/18/2017,4748.81,4773.62,4808.87,4747.05,3.42B,-0.57%
4/19/2017,4708.91,4727.61,4734.20,4657.23,3.48B,-0.84%
4/20/2017,4696.22,4706.53,4727.13,4668.26,3.12B,-0.27%
4/21/2017,4668.72,4696.70,4715.51,4666.38,2.38B,-0.59%
4/24/2017,4566.22,4660.53,4661.09,4556.46,2.59B,-2.20%
4/25/2017,4584.14,4570.75,4614.05,4565.18,2.56B,0.39%
4/26/2017,4598.94,4582.43,4606.53,4580.51,2.85B,0.32%
4/27/2017,4607.30,4580.62,4617.84,4505.61,3.45B,0.18%
4/28/2017,4618.93,4592.66,4625.94,4587.17,2.76B,0.25%
5/2/2017,4620.70,4614.12,4624.17,4600.14,2.84B,0.04%
5/3/2017,4594.14,4609.84,4619.61,4576.60,2.87B,-0.57%
5/4/2017,4585.00,4581.80,4626.19,4560.06,3.02B,-0.20%
5/5/2017,4528.91,4576.38,4578.53,4528.91,3.02B,-1.22%
5/8/2017,4455.03,4519.75,4530.64,4454.63,2.70B,-1.63%
5/9/2017,4479.90,4435.62,4479.90,4413.89,2.19B,0.56%
5/10/2017,4411.84,4475.51,4505.02,4411.82,2.67B,-1.52%
5/11/2017,4406.65,4387.81,4407.65,4310.90,3.02B,-0.12%
5/12/2017,4404.35,4396.93,4413.83,4369.45,2.49B,-0.05%
5/15/2017,4421.70,4418.94,4439.39,4418.94,2.17B,0.39%
5/16/2017,4515.88,4411.93,4515.88,4383.40,3.21B,2.13%
5/17/2017,4524.54,4508.71,4547.41,4504.62,3.32B,0.19%
5/18/2017,4499.09,4492.43,4535.47,4480.58,2.74B,-0.56%
5/19/2017,4501.36,4500.13,4514.09,4478.02,2.57B,0.05%
5/22/2017,4449.77,4497.19,4516.86,4436.58,2.65B,-1.15%
5/23/2017,4361.03,4439.72,4449.96,4359.32,2.87B,-1.99%
5/24/2017,4382.49,4342.97,4382.49,4288.17,2.42B,0.49%
5/25/2017,4403.13,4370.44,4416.16,4330.11,3.04B,0.47%
5/26/2017,4394.05,4392.97,4415.79,4386.31,2.63B,-0.21%
5/31/2017,4382.38,4431.36,4448.84,4381.76,2.46B,-0.27%
6/1/2017,4306.22,4369.85,4378.13,4306.22,2.51B,-1.74%
6/2/2017,4349.66,4295.83,4356.40,4264.07,2.39B,1.01%
6/5/2017,4388.31,4356.75,4397.77,4356.32,2.29B,0.89%
6/6/2017,4405.13,4386.44,4408.10,4378.54,1.98B,0.38%
6/7/2017,4492.88,4404.07,4494.35,4403.52,3.15B,1.99%
6/8/2017,4494.58,4489.39,4508.62,4483.54,2.83B,0.04%
6/9/2017,4506.14,4489.75,4509.02,4466.63,2.51B,0.26%
6/12/2017,4455.43,4488.21,4493.68,4450.81,2.47B,-1.13%
6/13/2017,4510.16,4448.14,4516.26,4447.16,2.48B,1.23%
6/14/2017,4498.41,4505.36,4515.78,4492.88,2.43B,-0.26%
6/15/2017,4538.67,4493.79,4546.71,4493.47,2.68B,0.89%
6/16/2017,4529.15,4533.13,4541.73,4523.88,2.15B,-0.21%
6/19/2017,4553.70,4527.41,4553.70,4527.32,2.19B,0.54%
6/20/2017,4561.77,4557.14,4578.11,4556.37,2.60B,0.18%
6/21/2017,4569.93,4570.45,4575.46,4540.05,2.41B,0.18%
6/22/2017,4515.76,4568.52,4587.88,4515.76,2.97B,-1.19%
6/23/2017,4531.82,4505.57,4531.82,4469.50,2.81B,0.36%
6/26/2017,4593.57,4534.24,4593.57,4532.45,2.93B,1.36%
6/27/2017,4593.68,4593.65,4608.65,4577.81,2.47B,0.00%
6/28/2017,4570.46,4585.86,4589.13,4563.13,2.43B,-0.51%
6/29/2017,4594.67,4571.29,4602.85,4571.29,2.50B,0.53%
6/30/2017,4614.92,4582.92,4615.29,4577.14,2.35B,0.44%
7/3/2017,4644.43,4616.43,4644.43,4606.70,2.86B,0.64%
7/4/2017,4619.73,4640.38,4640.67,4611.59,2.77B,-0.53%
7/5/2017,4649.04,4609.75,4649.04,4606.46,2.89B,0.63%
7/6/2017,4658.05,4645.44,4664.92,4620.62,3.67B,0.19%
7/7/2017,4657.10,4641.31,4660.52,4633.23,3.39B,-0.02%
7/10/2017,4630.98,4651.09,4663.10,4622.92,3.73B,-0.56%
7/11/2017,4578.42,4620.33,4629.32,4577.09,3.05B,-1.13%
7/12/2017,4575.33,4572.17,4588.60,4519.06,3.08B,-0.07%
7/13/2017,4580.41,4574.94,4591.97,4562.18,2.92B,0.11%
7/14/2017,4546.97,4572.91,4572.91,4534.88,2.85B,-0.73%
7/17/2017,4355.62,4515.12,4515.33,4340.25,4.19B,-4.21%
7/18/2017,4382.36,4331.18,4382.36,4320.26,3.08B,0.61%
7/19/2017,4454.04,4376.43,4454.45,4366.16,3.68B,1.64%
7/20/2017,4475.77,4450.54,4493.87,4445.69,3.62B,0.49%
7/21/2017,4492.95,4470.35,4503.31,4466.17,3.18B,0.38%
7/24/2017,4505.32,4488.57,4509.66,4482.48,3.32B,0.28%
7/25/2017,4498.56,4504.25,4516.20,4477.08,2.87B,-0.15%
7/26/2017,4483.44,4502.25,4506.70,4459.97,3.13B,-0.34%
7/27/2017,4542.24,4478.38,4547.23,4458.51,4.11B,1.31%
7/28/2017,4551.54,4536.41,4563.27,4531.37,3.44B,0.20%
7/31/2017,4589.99,4552.15,4593.28,4542.16,4.31B,0.84%
8/1/2017,4593.80,4586.65,4594.08,4567.08,4.13B,0.08%
8/2/2017,4560.62,4594.90,4603.92,4558.56,4.47B,-0.72%
8/3/2017,4564.11,4555.95,4598.51,4548.46,3.99B,0.08%
8/4/2017,4534.07,4560.79,4572.47,4533.89,4.18B,-0.66%
8/7/2017,4578.53,4539.53,4578.53,4538.06,3.81B,0.98%
8/8/2017,4601.94,4580.59,4611.16,4572.27,4.54B,0.51%
8/9/2017,4621.28,4595.96,4621.28,4587.62,4.19B,0.42%
8/10/2017,4588.25,4612.20,4628.22,4555.60,4.09B,-0.71%
8/11/2017,4508.68,4557.11,4578.72,4502.96,4.22B,-1.73%
8/14/2017,4607.58,4511.19,4608.11,4511.19,3.74B,2.19%
8/15/2017,4629.07,4609.08,4629.07,4601.94,3.50B,0.47%
8/16/2017,4646.25,4622.65,4658.25,4609.47,3.82B,0.37%
8/17/2017,4676.84,4645.76,4681.67,4639.53,4.09B,0.66%
8/18/2017,4655.01,4650.18,4673.14,4639.43,3.39B,-0.47%
8/21/2017,4686.91,4660.88,4686.91,4660.88,3.22B,0.69%
8/22/2017,4658.76,4684.94,4685.07,4650.91,3.38B,-0.60%
8/23/2017,4632.46,4651.79,4659.52,4622.19,2.80B,-0.56%
8/24/2017,4598.83,4630.61,4638.08,4590.87,2.53B,-0.73%
8/25/2017,4643.39,4597.03,4650.49,4597.03,2.73B,0.97%
8/28/2017,4694.38,4646.41,4713.33,4646.41,3.72B,1.10%
8/29/2017,4681.97,4692.77,4708.02,4672.93,3.28B,-0.26%
8/30/2017,4710.57,4680.42,4714.01,4680.35,3.27B,0.61%
8/31/2017,4719.46,4714.38,4720.15,4694.75,3.12B,0.19%
9/1/2017,4752.23,4720.64,4752.23,4709.79,4.17B,0.69%
9/4/2017,4785.27,4756.38,4792.50,4747.36,4.64B,0.70%
9/5/2017,4794.06,4785.96,4797.94,4762.92,3.99B,0.18%
9/6/2017,4818.31,4781.02,4818.68,4774.52,4.15B,0.51%
9/7/2017,4786.23,4817.06,4837.30,4784.61,4.24B,-0.67%
9/8/2017,4791.08,4780.41,4808.03,4762.40,3.54B,0.10%
9/11/2017,4836.13,4796.86,4836.13,4787.69,3.89B,0.94%
9/12/2017,4838.05,4839.22,4877.54,4828.85,5.48B,0.04%
9/13/2017,4854.73,4836.51,4854.73,4819.97,3.93B,0.34%
9/14/2017,4851.22,4855.51,4870.97,4833.84,4.10B,-0.07%
9/15/2017,4828.56,4845.95,4848.49,4812.74,3.96B,-0.47%
9/18/2017,4865.04,4828.30,4865.04,4825.58,3.21B,0.76%
9/19/2017,4844.30,4868.83,4879.34,4831.04,3.70B,-0.43%
9/20/2017,4885.69,4840.38,4885.69,4835.85,3.84B,0.85%
9/21/2017,4833.18,4883.30,4885.11,4833.18,3.89B,-1.07%
9/22/2017,4809.70,4818.65,4822.39,4791.57,3.24B,-0.49%
9/25/2017,4748.71,4799.71,4801.31,4744.12,3.12B,-1.27%
9/26/2017,4754.37,4742.44,4758.34,4727.03,2.63B,0.12%
9/27/2017,4789.40,4755.10,4797.49,4753.73,2.66B,0.74%
9/28/2017,4781.63,4785.15,4803.95,4780.57,2.88B,-0.16%
9/29/2017,4803.95,4786.90,4811.53,4786.90,2.76B,0.47%
10/9/2017,4859.86,4859.75,4874.95,4842.02,3.42B,1.16%
10/10/2017,4902.78,4858.53,4902.78,4852.93,3.80B,0.88%
10/11/2017,4865.87,4902.70,4905.90,4864.08,4.00B,-0.75%
10/12/2017,4863.25,4864.20,4879.63,4833.83,3.13B,-0.05%
10/13/2017,4898.65,4862.20,4900.89,4857.79,2.98B,0.73%
10/16/2017,4835.12,4898.59,4901.64,4831.83,3.59B,-1.30%
10/17/2017,4828.41,4828.22,4853.95,4817.77,2.33B,-0.14%
10/18/2017,4806.34,4830.51,4846.39,4800.55,2.62B,-0.46%
10/19/2017,4772.51,4806.16,4810.84,4762.26,2.78B,-0.70%
10/20/2017,4800.80,4761.76,4800.80,4754.94,2.24B,0.59%
